customer_ID,record_type,A,B,C,D,E,F,G
10081637,0,1,1,1,1,1,2,3
10039012,0,0,1,1,1,0,0,1
10085599,0,1,1,3,3,1,0,2
10071100,0,2,1,2,2,1,2,1
10116251,0,1,1,3,3,1,2,2
10130633,1,1,0,3,3,1,1,3
10009048,0,1,1,3,3,1,1,3
10140890,0,2,0,4,3,0,0,1
10102734,0,1,1,1,3,1,1,3
10109895,0,2,1,3,3,1,0,2
10112868,0,1,0,3,2,0,2,1
10142772,0,1,1,1,2,1,2,1
10030004,0,1,0,2,3,0,2,1
10057753,0,2,0,2,2,0,2,3
10056580,0,1,0,3,3,1,0,4
10131520,0,1,0,1,2,1,2,3
10072499,0,1,0,3,2,0,0,2
10118127,0,1,0,1,1,1,2,3
10129127,0,1,0,2,2,0,2,2
10133294,0,0,0,1,1,0,0,4
10045367,0,1,1,3,3,1,1,2
10035269,0,0,0,1,2,0,0,3
10090609,0,0,0,1,1,0,0,1
10042316,0,1,1,2,3,1,1,2
10045785,0,1,1,3,3,1,1,2
10048969,0,1,1,2,3,1,1,3
10090430,0,1,0,3,1,0,2,4
10026536,0,2,0,4,3,0,2,3
10006212,0,1,1,2,2,0,2,2
10097975,0,1,1,3,3,1,2,1
10133867,0,1,0,1,1,0,0,1
10100186,0,1,1,1,1,1,2,1
10085825,0,1,0,4,3,0,0,1
10102459,0,1,1,1,1,1,1,4
10058969,0,1,0,3,2,1,0,2
10047575,0,1,1,2,2,0,2,1
10101798,0,1,1,1,2,1,2,2
10144300,0,2,0,1,1,0,3,4
10078562,0,0,0,3,3,0,0,2
10041897,1,2,1,2,2,0,3,2
10017591,0,1,1,3,3,1,2,3
10100972,0,2,0,3,3,1,0,1
10044623,0,1,1,4,3,1,2,2
10074629,0,1,0,3,3,0,2,1
10069161,0,1,0,3,3,1,2,2
10016539,0,1,0,3,3,0,2,1
10127475,0,0,0,3,3,0,0,4
10028702,0,1,0,3,3,0,2,3
10134707,0,0,0,3,3,0,0,2
10082696,0,0,0,1,1,0,0,3
10098620,0,0,0,3,2,0,0,2
10080911,0,0,0,3,3,0,0,2
10116592,0,1,1,1,3,1,2,3
10005354,0,1,1,4,3,0,1,3
10142593,0,1,0,1,3,0,1,3
10045373,0,1,1,3,2,0,0,1
10003314,0,1,0,1,1,0,1,4
10000457,0,1,1,2,2,0,2,4
10027489,0,0,0,1,3,0,0,3
10129594,0,1,0,3,3,0,1,1
10054041,0,1,0,4,3,0,2,3
10111711,0,0,0,2,2,0,0,1
10073626,0,1,0,3,3,0,1,1
10029871,0,0,0,3,3,0,0,1
10116709,0,1,1,3,3,1,2,2
10011712,0,1,1,3,3,1,1,2
10133516,0,2,1,3,3,1,3,1
10116700,0,1,1,4,3,1,1,4
10010762,0,0,0,3,3,0,0,3
10119063,0,1,0,3,3,1,1,2
10145255,0,1,0,3,3,0,2,3
10050005,1,2,0,2,3,1,1,3
10138571,0,1,0,1,2,0,1,3
10130067,0,1,0,3,3,0,0,3
10127614,0,1,0,3,2,1,2,2
10061608,1,1,1,3,3,1,2,2
10073365,0,1,1,3,3,1,0,2
10046283,0,1,1,3,3,1,1,3
10037231,0,1,0,2,2,1,2,2
10111425,0,1,1,3,3,1,1,2
10013365,0,0,1,1,2,0,0,4
10061077,0,1,0,3,3,1,2,4
10019705,0,2,0,3,3,0,3,3
10028768,0,2,0,1,2,0,2,4
10041964,0,1,0,3,3,1,0,2
10132980,0,2,1,2,3,0,0,2
10108664,0,0,0,2,2,0,0,2
10081082,0,1,1,3,3,1,2,3
10136465,0,1,1,3,3,1,2,3
10003855,0,1,0,2,2,0,2,2
10039940,0,0,0,1,3,0,0,1
10017853,0,2,0,3,3,0,3,1
10054011,0,0,0,1,1,0,0,2
10088222,0,1,0,2,3,1,1,2
10152537,0,2,0,1,2,0,2,1
10104893,0,1,0,4,3,0,0,2
10074901,0,1,0,3,3,0,2,1
10071675,0,0,0,1,1,0,0,1
10142974,0,0,0,1,1,0,0,4
10084549,0,1,0,1,1,0,2,3
10074379,0,1,0,4,3,0,2,3
10140340,0,1,1,4,3,1,0,2
10040232,0,0,0,1,2,0,2,1
10068719,0,1,1,2,2,1,2,2
10124384,0,2,0,3,2,1,0,3
10139895,0,1,1,2,3,1,1,4
10009436,0,1,0,2,2,1,1,2
10074850,0,1,0,1,1,0,2,2
10085090,0,0,0,4,3,0,0,2
10148646,0,0,1,4,3,1,1,2
10040417,1,2,1,4,3,1,0,1
10112665,0,0,0,1,1,0,0,1
10151436,0,1,0,3,2,0,2,2
10079814,0,1,1,3,3,1,2,1
10121217,0,1,1,3,3,1,1,3
10012273,0,1,0,3,3,1,0,2
10030703,0,1,0,1,1,0,2,1
10024480,0,1,0,3,3,0,2,3
10003508,0,2,1,3,3,1,0,1
10053532,0,1,0,3,3,0,2,1
10037659,0,1,0,3,3,0,2,1
10129465,0,1,1,3,3,1,2,1
10115499,0,0,0,2,2,0,0,3
10073746,0,2,1,3,3,1,1,3
10085868,0,1,1,2,2,1,1,4
10043510,0,1,0,3,3,1,1,3
10121767,0,2,0,3,3,1,2,2
10046739,0,2,0,3,3,1,0,2
10108755,0,2,0,1,3,0,3,4
10100634,0,1,0,1,1,1,1,2
10096110,0,1,1,3,2,1,1,1
10023340,0,1,1,4,3,0,1,1
10130018,0,1,0,3,3,0,2,1
10136818,0,2,0,3,3,0,0,2
10026912,0,1,1,3,3,1,1,2
10124265,0,1,0,4,3,0,1,1
10035389,0,2,0,2,2,0,3,3
10105720,0,0,0,3,3,0,0,3
10133096,1,0,0,3,2,0,0,2
10080652,0,1,0,1,1,0,2,3
10108241,0,1,1,3,3,1,1,4
10088816,0,1,0,3,3,1,0,2
10121768,0,1,1,3,2,1,1,2
10034405,0,2,1,1,2,0,3,1
10023048,0,1,1,3,3,1,2,1
10086224,0,1,0,2,2,0,2,1
10113262,1,1,1,2,2,1,2,3
10146163,0,0,1,4,3,0,1,2
10138417,0,1,1,1,3,1,2,1
10018326,0,1,1,1,1,1,0,3
10053140,0,1,0,4,3,1,0,1
10126124,0,0,0,1,3,0,0,2
10103236,0,1,0,3,3,0,1,1
10058208,0,1,0,3,2,0,0,2
10071175,0,1,0,3,3,0,2,1
10029285,0,1,0,1,2,1,2,3
10093799,0,1,0,1,1,0,2,3
10026853,0,0,1,1,2,0,0,3
10024744,0,0,1,1,2,0,0,2
10037005,0,1,0,3,3,1,1,3
10034107,0,1,1,2,2,1,2,3
10088737,1,1,1,1,3,1,2,3
10112697,0,0,0,1,2,0,0,1
10109482,0,2,0,3,3,1,0,2
10015499,0,1,1,4,3,1,0,2
10067143,0,1,0,3,3,1,0,4
10091700,0,1,0,1,2,1,2,3
10068624,0,1,0,2,2,0,2,2
10111679,0,1,1,1,3,1,1,3
10035035,0,1,0,2,3,0,2,3
10051972,0,1,1,3,3,1,0,4
10145603,0,1,1,1,1,1,1,2
10131520,0,1,0,1,2,1,2,3
10118211,0,1,0,1,1,0,2,2
10087278,0,0,1,3,3,1,1,2
10094295,0,2,0,3,3,0,0,2
10096233,0,1,1,3,3,1,2,2
10053133,0,1,1,3,3,0,2,2
10045407,0,1,0,3,2,0,1,3
10058984,0,1,1,4,3,1,1,2
10076843,0,1,1,1,1,0,2,2
10026200,0,0,1,3,3,0,0,3
10029626,0,1,1,1,3,1,2,1
10001250,0,1,0,3,2,1,2,3
10046298,0,1,0,3,3,0,0,2
10128785,0,1,1,2,3,0,2,3
10025939,0,1,0,1,3,0,2,1
10014089,0,1,1,3,3,1,2,1
10064829,0,2,1,3,3,1,2,3
10007162,0,1,0,2,1,1,2,3
10064308,0,1,0,3,3,0,2,2
10094354,0,1,1,3,3,1,1,3
10091671,0,1,0,2,2,0,2,1
10043708,0,1,1,1,1,1,1,3
10064328,1,1,1,3,3,1,2,3
10058575,0,1,0,2,2,0,1,2
10059290,0,1,1,3,2,1,0,2
10064142,0,0,1,3,3,0,0,2
10117286,0,1,1,1,3,1,1,3
10078696,0,0,1,2,2,0,0,1
10147214,0,1,0,1,1,0,1,3
10101430,0,1,0,2,2,0,2,2
10152310,0,1,1,2,1,1,1,3
10107822,0,1,0,3,3,0,0,2
10007570,0,0,0,1,2,0,0,2
10149944,0,1,0,4,3,1,2,3
10049117,0,1,1,3,3,1,1,1
10003219,0,2,0,3,3,1,0,1
10012162,0,0,0,3,2,0,0,3
10000060,0,0,0,1,1,0,0,2
10136680,0,1,0,3,3,0,0,1
10039823,0,2,0,3,3,0,3,3
10064035,0,1,1,4,3,1,2,2
10018867,0,1,1,3,3,1,0,2
10139467,0,1,1,1,3,1,2,1
10100565,0,1,0,3,3,0,1,1
10122257,0,2,0,3,3,1,0,2
10117125,0,1,1,3,2,0,2,4
10111096,1,1,1,3,3,1,2,2
10106925,0,1,1,3,3,1,0,2
10002307,0,1,0,2,3,0,2,2
10135324,0,1,1,3,2,1,1,2
10072767,0,1,1,3,3,1,1,4
10017655,0,1,0,2,3,1,1,3
10043751,0,2,0,3,3,0,3,1
10027158,0,1,1,3,3,0,2,2
10141114,1,2,1,3,2,0,2,2
10098285,0,0,0,1,2,0,0,1
10152682,0,1,0,3,3,1,0,2
10063181,0,1,0,3,3,1,1,2
10008197,0,1,0,1,1,0,2,1
10030687,0,1,1,2,3,1,2,2
10080304,0,1,0,1,2,0,1,2
10058910,0,0,0,1,2,0,0,3
10068662,0,0,0,3,3,0,0,2
10046824,0,0,1,3,3,0,1,2
10027095,0,0,0,3,2,0,0,4
10024911,0,1,1,2,2,1,1,2
10132293,0,2,0,3,3,0,0,2
10013150,0,1,0,3,3,1,1,3
10119905,0,1,0,3,3,0,1,2
10069913,0,0,0,2,2,0,0,1
10027289,0,1,0,2,3,1,2,4
10116370,0,1,1,3,3,0,2,2
10077226,0,1,1,4,3,1,1,2
10118727,0,1,0,2,3,0,2,1
10003462,0,1,1,3,3,1,1,4
10050554,0,1,0,3,3,0,2,3
10090336,0,1,1,3,3,1,2,1
10025196,0,1,1,2,3,1,1,2
10021349,0,1,0,3,3,1,2,3
10026629,0,2,1,1,3,1,3,4
10046636,0,1,1,2,2,1,2,4
10133511,0,1,0,1,3,1,2,2
10028524,0,1,1,3,3,1,2,2
10002996,0,1,0,3,3,0,2,1
10085163,0,1,1,4,3,0,2,3
10145822,0,0,0,1,1,0,0,1
10036227,0,1,0,3,2,0,0,2
10150681,1,0,0,1,2,0,0,2
10051975,0,2,0,2,3,1,0,3
10117317,0,1,0,4,3,1,1,3
10072801,0,1,0,3,3,1,0,1
10117740,0,1,1,4,3,1,2,3
10100899,0,1,1,3,3,1,2,2
10098888,0,0,0,1,1,0,0,1
10040257,0,1,1,3,3,1,1,1
10121046,0,1,0,2,2,0,1,2
10149015,0,1,1,3,3,1,1,3
10135929,0,2,1,2,2,1,0,3
10026880,0,1,0,2,3,1,0,2
10002703,0,0,0,2,2,0,0,4
10149671,0,0,1,1,1,0,0,1
10023656,0,0,1,3,3,0,0,1
10146870,1,1,0,2,3,1,1,3
10147473,0,1,0,3,3,1,1,2
10143851,0,1,1,2,2,0,1,1
10106569,0,1,1,3,3,0,2,2
10016516,0,1,0,3,3,0,2,4
10023728,0,0,0,2,2,0,0,2
10026379,0,1,0,1,1,0,2,1
10050370,0,1,0,2,3,1,2,2
10052749,0,1,1,1,1,1,2,1
10049542,0,1,0,2,3,0,0,2
10118802,0,0,0,1,1,0,0,2
10030625,0,0,0,1,1,0,0,1
10041788,0,1,0,1,2,0,1,4
10108360,0,0,0,3,3,0,0,1
10066582,0,1,0,1,1,0,1,2
10023014,0,1,0,3,2,0,2,2
10004430,0,2,0,1,2,0,3,1
10092727,0,1,0,1,3,0,2,1
10094962,0,2,0,1,1,0,1,2
10098965,0,1,1,3,3,1,2,3
10144872,1,2,0,3,1,0,3,3
10081336,0,2,0,1,1,0,1,2
10011960,0,1,0,2,3,0,2,3
10033653,0,1,1,2,1,0,2,3
10133143,0,1,0,1,2,1,2,3
10100678,0,1,1,1,3,0,0,1
10067807,0,1,0,3,3,1,1,2
10113915,0,2,1,2,3,0,0,2
10099772,0,1,0,3,3,0,2,3
10148980,0,1,0,2,2,0,2,2
10010185,1,1,0,3,3,0,2,2
10130728,0,0,0,2,2,0,2,2
10097823,0,1,1,3,3,1,1,4
10098648,0,1,0,2,3,0,2,1
10077987,0,1,0,2,2,0,1,3
10109236,0,1,0,3,3,0,1,2
10005384,0,1,0,4,3,0,1,2
10070526,0,1,1,2,3,0,1,2
10072977,0,0,0,3,3,0,0,1
10117056,0,1,0,3,3,1,0,2
10133999,0,1,1,3,3,0,2,4
10116305,0,0,1,3,3,0,1,4
10150277,0,1,0,3,3,0,0,2
10052432,0,1,0,4,3,0,1,4
10011249,0,1,1,3,3,0,2,4
10028985,1,2,1,2,3,1,3,3
10055923,0,1,0,2,3,0,2,2
10040485,0,0,0,2,2,0,0,2
10069222,0,1,0,3,2,0,2,2
10019490,0,1,0,2,2,0,0,1
10096057,0,0,0,2,2,0,0,1
10022026,0,1,1,1,3,1,1,3
10066561,0,1,0,3,3,1,1,3
10091431,0,1,1,2,3,1,1,3
10027617,0,1,1,1,1,1,1,3
10017904,0,1,0,1,2,0,2,2
10122988,0,1,0,4,3,0,0,3
10021000,0,1,1,4,3,1,2,4
10040884,0,1,0,2,3,0,2,3
10108577,0,1,0,1,3,0,2,3
10028321,0,1,0,1,1,1,2,1
10101625,0,1,1,3,3,1,1,1
10063245,0,0,0,1,3,0,0,1
10115650,0,2,0,4,3,0,2,3
10021154,0,1,1,1,3,1,2,1
10073546,0,0,0,1,1,0,0,2
10021773,0,1,1,2,2,1,2,1
10144192,0,0,0,1,1,0,0,1
10023045,0,1,1,3,3,1,2,3
10039961,0,1,1,2,2,1,1,3
10127139,0,0,0,3,3,0,1,2
10009312,0,1,1,3,3,1,2,2
10033636,0,1,0,4,2,0,2,2
10102880,0,2,1,3,3,0,2,3
10077419,0,1,1,1,1,1,2,2
10033003,0,1,0,3,3,0,1,2
10002245,0,2,0,3,3,0,3,3
10150374,1,2,1,3,3,1,0,2
10057910,0,1,1,3,3,0,2,3
10085302,0,1,0,3,3,0,2,3
10096730,0,1,1,3,3,1,1,4
10125204,1,1,0,3,2,0,2,3
10110727,0,1,0,3,3,0,2,3
10079002,0,1,1,2,3,1,0,2
10006103,0,0,0,3,3,0,0,2
10116657,0,1,0,1,1,1,2,1
10148629,0,0,0,1,1,0,0,2
10061863,0,1,0,3,3,1,0,3
10026774,0,1,1,3,3,1,2,3
10006995,0,0,0,3,3,0,0,1
10114635,1,0,0,2,3,0,0,2
10035021,0,1,0,2,2,0,2,1
10059685,0,1,0,3,3,1,1,4
10084178,0,1,1,1,2,1,2,3
10099215,0,1,1,2,2,0,2,3
10074210,0,0,1,1,1,0,0,3
10055308,0,1,0,4,3,1,1,3
10037976,0,1,1,3,3,1,0,2
10013886,0,1,1,3,3,1,0,4
10112070,0,1,1,3,2,1,1,3
10053978,0,1,0,1,1,1,1,1
10056631,0,1,1,1,3,1,2,3
10044708,0,1,0,3,2,0,2,2
10113547,1,0,0,3,3,0,0,3
10048699,0,0,0,1,3,0,0,2
10055586,0,1,1,3,3,1,0,2
10145115,0,0,1,3,2,0,0,4
10090420,0,1,1,3,3,1,1,2
10015748,0,0,0,3,2,0,0,4
10064735,0,1,1,2,3,1,2,3
10000316,0,2,0,2,2,1,0,2
10000348,0,1,1,4,3,1,2,3
10116156,0,1,0,2,3,1,2,3
10000614,0,0,1,1,2,0,0,2
10103667,0,2,0,1,1,0,0,2
10028212,0,1,0,3,3,0,1,3
10086949,0,2,1,1,1,1,3,1
10016694,1,2,1,1,3,1,0,2
10010554,0,1,1,4,3,1,2,4
10084983,0,2,1,2,2,1,1,3
10041446,0,0,1,2,2,0,0,2
10060677,0,1,0,3,2,1,0,1
10082648,0,0,0,1,1,0,0,1
10050451,0,0,0,3,3,0,0,3
10099022,0,2,1,4,3,1,0,2
10042982,1,2,0,1,2,0,2,2
10145005,0,0,0,2,3,0,0,3
10076526,0,1,0,3,3,1,1,2
10026682,0,1,0,1,1,0,2,2
10082655,0,2,1,2,3,1,1,2
10149647,0,1,1,3,3,1,2,1
10015660,0,1,1,1,2,1,2,3
10036588,0,1,0,4,3,1,1,1
10074457,0,1,1,4,3,1,0,1
10053023,0,0,0,2,3,0,0,1
10029989,0,1,0,4,3,0,2,1
10004475,0,1,1,1,1,1,2,1
10128193,0,0,1,2,2,0,0,1
10108543,0,1,1,3,3,1,2,2
10010467,0,1,0,2,2,0,2,1
10091875,0,2,0,4,3,0,2,3
10145347,0,1,1,3,3,1,2,3
10046731,0,1,0,1,3,1,0,3
10073733,0,1,1,4,2,1,2,2
10072755,0,1,0,4,3,0,0,3
10144695,0,0,0,2,3,0,0,2
10005185,0,1,1,2,2,1,2,2
10105888,0,2,0,3,3,0,3,2
10024762,0,1,1,3,3,0,1,1
10123511,0,1,0,3,3,0,2,2
10101418,0,0,0,2,3,0,0,2
10100640,0,1,1,4,3,1,1,2
10077261,0,0,1,2,2,0,0,3
10041478,0,0,0,1,1,0,0,3
10087231,0,0,1,3,2,0,0,2
10036254,0,1,0,1,3,0,2,2
10068773,0,0,0,3,3,0,0,1
10126517,0,1,1,3,3,1,2,4
10086096,0,1,1,4,3,1,0,3
10152292,0,1,1,3,3,1,1,2
10025019,0,0,0,2,3,0,0,1
10059871,0,0,0,1,3,0,0,3
10111774,0,2,0,3,3,0,1,3
10009065,0,2,0,3,3,0,3,3
10098083,0,1,0,3,3,0,0,2
10023026,0,1,1,3,3,0,1,4
10038808,0,2,1,2,3,1,1,3
10096406,0,1,0,3,3,1,1,1
10049653,0,0,0,2,2,0,0,2
10023883,0,2,1,1,1,1,2,1
10029983,0,2,0,2,3,0,0,2
10067410,0,1,0,3,3,1,2,4
10066358,0,2,0,1,2,1,3,3
10095358,0,1,0,4,3,0,1,2
10079497,0,1,1,2,2,1,2,4
10085761,0,0,0,3,3,0,0,2
10150972,0,1,1,3,3,1,2,2
10076791,0,0,0,3,2,0,0,1
10053752,0,1,0,3,3,0,2,2
10021579,0,0,0,1,1,0,0,2
10123715,0,1,0,3,2,1,1,1
10012483,0,1,1,2,3,1,2,4
10005326,0,1,1,2,2,0,1,2
10056983,0,0,1,1,3,0,0,2
10047878,0,1,1,1,1,1,2,2
10105395,0,1,1,2,3,1,2,1
10021568,0,1,1,1,1,1,2,2
10056974,0,0,0,3,3,0,0,2
10101355,0,0,0,3,2,0,0,2
10016320,0,2,0,1,2,0,2,1
10042012,1,1,1,3,3,1,1,2
10057522,0,1,1,1,3,0,2,2
10041415,0,2,1,3,3,1,1,2
10127015,0,1,0,1,2,0,2,1
10064851,1,1,1,1,1,0,2,1
10091597,0,2,1,1,1,1,0,2
10073671,0,1,1,1,1,1,1,1
10101433,0,1,0,2,3,0,0,2
10072182,0,2,1,3,3,1,1,3
10094128,0,1,1,2,2,1,2,1
10083585,0,1,0,3,3,0,1,2
10138775,0,1,0,1,1,0,2,1
10083941,0,1,1,1,1,1,2,1
10075262,0,1,0,3,3,0,1,2
10085678,0,0,0,3,3,0,0,2
10069521,0,1,0,3,3,1,1,2
10107082,0,1,1,1,1,0,2,1
10078270,0,2,0,4,3,1,2,3
10076831,0,1,1,2,3,0,2,3
10055003,0,0,0,3,3,0,0,3
10040003,0,1,1,3,3,1,2,4
10108984,0,0,1,3,3,0,0,2
10145519,0,1,0,2,3,0,1,4
10054499,0,0,0,3,3,0,0,2
10117419,0,1,1,1,3,1,1,2
10075632,0,1,0,3,3,1,1,4
10119696,0,1,1,3,3,1,2,3
10020270,0,0,0,2,3,0,0,2
10052160,0,0,0,1,1,0,0,1
10131671,0,1,1,3,3,1,2,2
10106058,0,0,0,1,3,0,0,2
10118039,0,1,0,3,3,0,1,2
10089498,0,1,0,3,3,0,1,2
10115893,0,1,0,3,3,0,2,2
10097377,0,1,0,3,2,0,1,1
10034187,0,0,0,1,2,0,0,3
10083464,0,0,1,2,3,0,0,1
10015994,0,1,1,2,3,1,2,3
10076469,0,2,1,3,3,1,1,1
10092346,0,1,1,1,3,1,2,3
10022362,0,2,0,2,3,0,0,2
10004865,0,2,1,3,3,1,3,1
10131379,0,1,1,3,3,1,2,4
10103574,0,2,0,2,3,1,0,2
10008542,0,1,1,3,3,1,2,1
10082902,0,1,1,3,3,1,0,2
10028383,0,0,0,1,1,0,0,4
10144641,0,1,1,2,2,0,1,2
10094911,0,0,0,2,3,0,0,3
10145397,0,1,0,2,3,1,1,3
10120453,0,0,1,2,2,0,0,1
10066276,0,0,0,2,2,0,0,2
10068879,0,1,1,1,3,1,2,3
10067630,0,1,0,2,1,0,2,1
10048069,0,1,0,3,3,1,0,3
10004877,0,1,1,2,2,1,2,4
10029531,0,1,1,1,2,1,0,1
10075590,0,1,0,3,3,1,1,2
10043023,0,1,1,3,3,1,1,4
10058243,1,2,0,1,3,0,3,2
10008691,0,1,0,3,3,1,0,4
10103413,0,1,0,3,3,1,1,2
10078287,0,2,1,1,2,1,3,2
10053178,0,2,1,2,2,1,2,3
10124596,1,1,0,4,3,0,1,3
10150389,0,1,0,1,2,0,2,2
10116230,0,2,1,1,2,1,0,2
10137320,0,0,0,2,2,0,0,2
10060875,0,1,0,1,1,1,2,2
10113091,0,1,1,2,2,1,1,2
10028671,0,1,0,3,3,0,2,3
10009608,0,1,0,3,3,0,0,2
10051880,0,1,0,1,1,1,1,1
10048530,0,1,1,3,3,0,2,3
10054673,0,2,1,1,3,1,3,1
10130706,0,1,0,2,2,0,2,3
10070882,0,1,0,1,1,1,2,2
10089784,0,1,1,1,2,1,1,2
10138913,0,0,1,1,2,0,0,2
10064354,0,1,0,3,3,0,2,2
10005178,0,1,0,2,3,0,1,3
10047932,0,0,0,1,2,0,0,1
10100353,0,1,1,2,3,1,2,2
10036414,0,1,1,2,3,1,1,1
10086153,0,1,0,1,1,0,2,2
10095186,0,0,1,3,3,1,3,4
10032561,0,1,0,1,2,0,2,3
10147367,0,1,0,3,3,1,2,1
10009349,0,1,0,1,1,1,2,1
10084427,0,1,0,1,3,1,2,3
10104735,0,1,0,1,3,0,1,3
10027991,0,2,0,1,1,0,3,2
10134004,0,1,0,4,3,1,0,1
10072216,0,1,1,1,3,1,2,2
10020584,1,1,1,3,2,0,2,3
10054526,0,0,1,1,2,0,0,1
10018041,1,0,0,2,2,0,0,2
10021976,0,1,1,1,1,0,2,2
10009881,0,2,1,1,2,1,3,3
10138156,0,1,1,3,3,1,2,3
10055828,0,1,0,2,1,0,1,2
10058239,0,1,1,1,1,1,2,1
10088406,0,0,1,4,3,1,0,1
10034169,0,1,0,1,2,0,0,2
10001882,0,1,1,3,3,0,1,1
10089546,1,2,0,1,3,1,3,3
10136827,0,1,1,1,1,1,1,2
10044076,0,2,1,2,2,0,3,2
10127160,0,1,1,4,3,1,1,2
10060458,0,0,0,1,1,0,0,4
10004051,0,1,1,1,1,0,1,2
10132411,0,1,1,3,2,1,0,2
10146197,0,1,1,3,2,1,2,2
10039363,0,1,1,2,2,1,2,2
10132539,0,0,0,2,3,0,0,3
10106244,0,1,1,1,2,1,2,3
10044963,0,0,0,2,3,0,0,3
10011413,0,0,0,1,1,0,0,2
10100121,0,1,1,3,3,1,2,2
10101188,0,1,1,3,3,1,0,3
10106789,0,1,1,3,3,1,0,2
10014711,0,0,0,1,2,0,0,1
10100737,0,1,0,1,3,0,2,1
10144106,0,1,1,3,3,1,1,3
10018453,0,1,0,1,2,0,2,3
10001789,0,2,0,3,3,0,1,2
10099746,0,1,1,2,2,0,2,1
10063166,0,1,1,2,2,1,2,3
10073809,1,2,1,1,3,1,3,3
10057359,0,0,0,1,1,0,0,4
10067210,0,1,0,1,1,0,2,2
10057673,0,1,1,3,3,1,1,3
10080529,0,2,0,1,3,1,3,3
10099667,0,1,0,3,2,0,1,2
10151322,0,1,0,4,3,0,2,2
10144319,0,1,0,3,3,0,2,1
10027040,0,0,0,3,3,0,2,2
10136923,0,1,1,3,3,1,0,3
10013550,0,1,0,2,2,1,1,2
10068251,0,0,0,4,3,0,0,4
10006899,0,1,0,1,3,0,1,2
10137650,0,1,0,4,3,0,0,2
10001107,0,1,1,2,2,1,1,3
10041395,0,2,1,3,3,1,0,2
10107835,0,1,0,3,3,1,0,1
10133474,0,0,0,1,1,0,2,1
10019405,0,1,0,2,2,0,2,1
10010224,0,1,1,2,2,1,2,3
10101457,0,1,1,1,2,1,1,3
10140428,0,1,1,3,3,0,2,2
10008599,0,1,1,1,2,0,1,3
10091228,0,1,0,4,3,0,2,1
10093973,0,0,0,2,3,0,0,2
10094605,0,1,1,3,3,1,2,3
10084417,0,2,1,1,3,1,1,2
10100010,0,1,1,1,3,1,2,2
10039636,0,1,0,2,3,0,2,2
10095953,1,0,0,1,1,0,3,2
10135450,0,0,0,2,3,0,0,2
10133551,0,0,0,3,3,0,0,4
10145684,0,1,1,1,1,1,1,2
10046779,0,0,0,1,2,0,0,1
10150448,0,1,0,2,2,0,2,2
10127295,0,2,1,4,3,1,3,1
10126662,0,0,1,1,1,0,0,3
10001472,0,1,1,1,1,1,2,2
10118067,0,2,1,3,3,1,0,1
10055720,0,1,0,3,3,0,2,3
10130016,0,0,0,1,3,0,0,1
10124170,0,0,0,1,1,0,0,1
10051398,0,1,1,3,2,1,2,3
10053581,0,1,0,3,3,1,2,1
10003278,1,0,1,1,1,0,0,2
10039624,0,1,0,3,3,0,1,3
10081117,0,0,0,1,2,0,0,1
10131385,0,1,0,3,3,0,2,2
10146628,0,1,1,3,3,1,2,3
10039052,0,0,0,1,1,0,2,2
10015812,0,2,0,2,3,0,3,2
10055770,0,1,1,4,3,1,2,3
10137241,0,1,1,3,3,1,1,2
10150078,0,0,0,3,3,0,0,1
10108601,0,1,1,2,2,1,2,1
10037392,0,1,0,1,3,1,0,2
10037470,0,1,1,1,3,1,1,1
10103223,0,2,0,1,1,0,2,2
10139902,0,2,0,2,2,1,3,4
10133155,0,1,0,3,3,1,0,1
10123992,0,0,0,1,3,0,0,1
10144400,0,2,0,1,1,0,3,1
10117945,0,2,0,1,1,0,3,3
10060703,0,1,1,3,3,1,0,2
10075906,0,1,1,2,2,0,2,3
10072743,1,0,1,2,2,0,0,2
10024124,0,1,1,3,3,1,0,3
10085284,0,0,1,1,1,0,0,2
10074868,0,0,1,4,3,0,0,4
10086067,0,2,1,1,2,1,2,1
10142061,0,0,0,1,1,0,0,4
10004454,0,1,0,3,3,0,2,4
10000819,0,2,0,3,3,1,2,1
10039838,0,0,1,2,2,0,0,1
10085935,0,1,1,2,2,1,2,3
10015045,0,1,0,2,2,1,2,3
10072970,0,2,1,1,3,1,2,3
10026667,0,1,1,1,1,1,0,1
10021144,0,1,1,3,3,1,2,1
10122831,0,1,1,2,2,1,2,2
10006050,0,2,1,3,3,1,2,2
10045043,0,0,0,4,3,0,0,4
10147661,0,2,0,1,1,0,3,2
10045278,0,0,0,1,2,0,0,2
10023680,0,1,0,2,3,1,1,3
10010220,0,2,0,2,2,1,1,4
10136662,0,1,0,3,3,0,2,3
10034759,0,1,0,1,1,0,2,1
10148157,0,0,0,3,3,0,0,2
10053399,0,0,1,3,3,0,0,1
10043785,0,1,1,2,2,1,2,2
10150206,0,1,1,3,3,1,1,4
10103899,0,1,0,1,2,1,2,1
10016150,0,0,0,1,1,0,0,2
10074837,0,1,1,3,3,1,1,3
10042714,0,0,0,1,1,0,0,1
10015883,0,0,0,1,3,0,0,3
10046406,0,1,1,4,3,0,0,2
10099514,0,1,1,3,3,1,2,3
10008352,0,1,0,1,3,1,0,1
10003962,0,0,0,1,1,0,0,2
10098460,0,2,1,2,3,1,0,2
10109580,0,1,0,3,3,0,2,3
10060352,0,1,1,2,2,1,2,4
10102598,0,1,0,2,3,1,2,1
10022546,0,1,1,3,3,1,0,2
